visitorid,total_events,unique_items_viewed,total_transactions,num_views,num_addtocarts,num_transactions,active_days,active_hours,session_duration_minutes
698664,1,1,0,1,0,0,1,1,0.0
698673,1,1,0,1,0,0,1,1,0.0
698907,2,2,0,2,0,0,1,1,0.056133333333333334
699027,1,1,0,1,0,0,1,1,0.0
699090,1,1,0,1,0,0,1,1,0.0
699313,1,1,0,1,0,0,1,1,0.0
699425,1,1,0,1,0,0,1,1,0.0
699477,1,1,0,1,0,0,1,1,0.0
699504,2,2,0,2,0,0,1,1,0.17629999999999998
699506,1,1,0,1,0,0,1,1,0.0
699642,1,1,0,1,0,0,1,1,0.0
699782,1,1,0,1,0,0,1,1,0.0
699863,1,1,0,1,0,0,1,1,0.0
700077,1,1,0,1,0,0,1,1,0.0
700188,1,1,0,1,0,0,1,1,0.0
700213,9,9,0,9,0,0,1,2,23.220916666666668
700406,1,1,0,1,0,0,1,1,0.0
700450,1,1,0,1,0,0,1,1,0.0
700490,1,1,0,1,0,0,1,1,0.0
700492,3,3,0,3,0,0,1,1,4.85095
700530,1,1,0,1,0,0,1,1,0.0
700554,2,2,0,2,0,0,1,1,1.5471499999999998
700585,2,2,0,2,0,0,1,1,0.03186666666666667
700588,1,1,0,1,0,0,1,1,0.0
700624,1,1,0,1,0,0,1,1,0.0
700659,1,1,0,1,0,0,1,1,0.0
700699,1,1,0,1,0,0,1,1,0.0
700745,1,1,0,1,0,0,1,1,0.0
700793,1,1,0,1,0,0,1,1,0.0
700829,2,1,0,2,0,0,1,1,4.613433333333333
700894,1,1,0,1,0,0,1,1,0.0
700921,1,1,0,1,0,0,1,1,0.0
700933,1,1,0,1,0,0,1,1,0.0
700944,1,1,0,1,0,0,1,1,0.0
700988,1,1,0,1,0,0,1,1,0.0
701082,1,1,0,1,0,0,1,1,0.0
701122,1,1,0,1,0,0,1,1,0.0
701166,1,1,0,1,0,0,1,1,0.0
701323,1,1,0,1,0,0,1,1,0.0
701537,1,1,0,1,0,0,1,1,0.0
701558,1,1,0,1,0,0,1,1,0.0
701646,1,1,0,1,0,0,1,1,0.0
701672,1,1,0,1,0,0,1,1,0.0
701731,2,2,0,2,0,0,1,1,0.19891666666666669
701846,1,1,0,1,0,0,1,1,0.0
701864,1,1,0,1,0,0,1,1,0.0
701896,4,3,0,4,0,0,1,1,6.160583333333333
701924,1,1,0,1,0,0,1,1,0.0
701984,3,2,0,3,0,0,1,1,0.24386666666666665
702031,2,1,0,2,0,0,1,1,0.6809166666666666
702043,1,1,0,1,0,0,1,1,0.0
702108,2,1,0,2,0,0,1,1,1.5679833333333333
702247,2,1,0,2,0,0,2,2,1295.2382333333333
702267,4,2,0,4,0,0,1,2,13.978416666666668
702279,8,7,0,8,0,0,2,5,344.3139333333333
702285,1,1,0,1,0,0,1,1,0.0
702290,1,1,0,1,0,0,1,1,0.0
702297,1,1,0,1,0,0,1,1,0.0
702332,1,1,0,1,0,0,1,1,0.0
702376,1,1,0,1,0,0,1,1,0.0
702537,1,1,0,1,0,0,1,1,0.0
702639,6,6,0,6,0,0,1,1,11.3304
702684,1,1,0,1,0,0,1,1,0.0
702689,1,1,0,1,0,0,1,1,0.0
702767,1,1,0,1,0,0,1,1,0.0
702907,1,1,0,1,0,0,1,1,0.0
703044,1,1,0,1,0,0,1,1,0.0
703169,1,1,0,1,0,0,1,1,0.0
703276,1,1,0,1,0,0,1,1,0.0
703487,1,1,0,1,0,0,1,1,0.0
703707,1,1,0,1,0,0,1,1,0.0
703811,1,1,0,1,0,0,1,1,0.0
704192,1,1,0,1,0,0,1,1,0.0
704207,2,1,0,2,0,0,1,1,0.7397666666666667
704250,2,2,0,2,0,0,1,1,0.46803333333333336
704269,1,1,0,1,0,0,1,1,0.0
704330,1,1,0,1,0,0,1,1,0.0
704456,1,1,0,1,0,0,1,1,0.0
704583,1,1,0,1,0,0,1,1,0.0
704650,1,1,0,1,0,0,1,1,0.0
704652,1,1,0,1,0,0,1,1,0.0
704695,1,1,0,1,0,0,1,1,0.0
704922,1,1,0,1,0,0,1,1,0.0
705177,2,1,0,2,0,0,1,2,29.36825
705201,1,1,0,1,0,0,1,1,0.0
705251,1,1,0,1,0,0,1,1,0.0
705271,1,1,0,1,0,0,1,1,0.0
705354,1,1,0,1,0,0,1,1,0.0
705368,1,1,0,1,0,0,1,1,0.0
705453,1,1,0,1,0,0,1,1,0.0
705529,3,3,0,3,0,0,1,1,6.391983333333333
705549,1,1,0,1,0,0,1,1,0.0
705585,3,3,0,3,0,0,2,3,571.5465333333334
705838,1,1,0,1,0,0,1,1,0.0
705908,1,1,0,1,0,0,1,1,0.0
705981,1,1,0,1,0,0,1,1,0.0
706053,2,2,0,2,0,0,1,1,0.51205
706056,2,2,0,2,0,0,1,1,1.3106666666666666
706120,1,1,0,1,0,0,1,1,0.0
706359,2,2,0,2,0,0,1,1,0.6264000000000001
706491,1,1,0,1,0,0,1,1,0.0
706546,1,1,0,1,0,0,1,1,0.0
706658,1,1,0,1,0,0,1,1,0.0
706779,1,1,0,1,0,0,1,1,0.0
706966,1,1,0,1,0,0,1,1,0.0
707107,2,2,0,2,0,0,1,1,0.2606
707131,5,4,0,5,0,0,1,1,15.23445
707154,1,1,0,1,0,0,1,1,0.0
707189,2,2,0,2,0,0,1,1,3.3582166666666664
707404,1,1,0,1,0,0,1,1,0.0
707826,1,1,0,1,0,0,1,1,0.0
707843,1,1,0,1,0,0,1,1,0.0
708002,1,1,0,1,0,0,1,1,0.0
708044,2,1,0,2,0,0,1,1,1.8860333333333335
708057,1,1,0,1,0,0,1,1,0.0
708128,1,1,0,1,0,0,1,1,0.0
708222,2,2,0,2,0,0,1,1,4.381466666666666
708252,6,6,0,6,0,0,1,2,9.3817
708418,2,1,0,2,0,0,2,2,1428.6375166666667
708464,6,2,0,6,0,0,1,2,47.53546666666667
708472,1,1,0,1,0,0,1,1,0.0
708489,2,2,0,2,0,0,1,1,0.6734333333333333
708539,2,1,0,2,0,0,1,1,12.922483333333334
708544,1,1,0,1,0,0,1,1,0.0
708739,1,1,0,1,0,0,1,1,0.0
708784,1,1,0,1,0,0,1,1,0.0
708918,9,4,1,7,1,1,1,4,309.9629166666667
708949,1,1,0,1,0,0,1,1,0.0
709506,1,1,0,1,0,0,1,1,0.0
709620,1,1,0,1,0,0,1,1,0.0
709621,1,1,0,1,0,0,1,1,0.0
709631,1,1,0,1,0,0,1,1,0.0
709681,1,1,0,1,0,0,1,1,0.0
709822,2,1,0,2,0,0,1,2,19.447683333333334
709872,1,1,0,1,0,0,1,1,0.0
709998,4,3,0,4,0,0,2,2,1302.3307833333333
710070,1,1,0,1,0,0,1,1,0.0
710083,1,1,0,1,0,0,1,1,0.0
710189,1,1,0,1,0,0,1,1,0.0
710249,1,1,0,1,0,0,1,1,0.0
710353,1,1,0,1,0,0,1,1,0.0
710392,1,1,0,1,0,0,1,1,0.0
710444,1,1,0,1,0,0,1,1,0.0
710612,1,1,0,1,0,0,1,1,0.0
710948,1,1,0,1,0,0,1,1,0.0
710963,1,1,0,1,0,0,1,1,0.0
711049,1,1,0,1,0,0,1,1,0.0
711129,1,1,0,1,0,0,1,1,0.0
711236,1,1,0,1,0,0,1,1,0.0
711284,1,1,0,1,0,0,1,1,0.0
711335,1,1,0,1,0,0,1,1,0.0
711356,1,1,0,1,0,0,1,1,0.0
711499,1,1,0,1,0,0,1,1,0.0
712011,1,1,0,1,0,0,1,1,0.0
712026,1,1,0,1,0,0,1,1,0.0
712183,2,2,0,2,0,0,1,1,4.719233333333333
712443,19,6,0,18,1,0,1,1,39.705216666666665
712479,1,1,0,1,0,0,1,1,0.0
712706,1,1,0,1,0,0,1,1,0.0
712733,1,1,0,1,0,0,1,1,0.0
712875,2,1,0,2,0,0,1,1,17.614433333333334
713077,5,1,0,5,0,0,1,2,22.06015
713152,1,1,0,1,0,0,1,1,0.0
713174,1,1,0,1,0,0,1,1,0.0
713188,1,1,0,1,0,0,1,1,0.0
713205,1,1,0,1,0,0,1,1,0.0
713317,1,1,0,1,0,0,1,1,0.0
713355,1,1,0,1,0,0,1,1,0.0
713367,1,1,0,1,0,0,1,1,0.0
713394,1,1,0,1,0,0,1,1,0.0
713427,1,1,0,1,0,0,1,1,0.0
713472,2,1,0,2,0,0,1,1,0.11316666666666667
713475,2,2,0,2,0,0,1,1,0.29425
713501,1,1,0,1,0,0,1,1,0.0
713526,2,1,0,2,0,0,1,1,6.424516666666666
713684,1,1,0,1,0,0,1,1,0.0
713707,1,1,0,1,0,0,1,1,0.0
713718,1,1,0,1,0,0,1,1,0.0
713850,2,2,0,2,0,0,1,1,1.1133833333333334
713878,1,1,0,1,0,0,1,1,0.0
713893,1,1,0,1,0,0,1,1,0.0
713924,1,1,0,1,0,0,1,1,0.0
713969,2,1,0,2,0,0,1,2,8.218083333333333
714014,1,1,0,1,0,0,1,1,0.0
714139,2,1,0,2,0,0,1,1,0.65245
714161,2,2,0,2,0,0,1,1,1.7148666666666665
714252,1,1,0,1,0,0,1,1,0.0
714347,12,7,0,12,0,0,1,2,40.08213333333333
714390,1,1,0,1,0,0,1,1,0.0
714579,1,1,0,1,0,0,1,1,0.0
714603,1,1,0,1,0,0,1,1,0.0
714849,1,1,0,1,0,0,1,1,0.0
714911,1,1,0,1,0,0,1,1,0.0
715063,2,2,0,2,0,0,1,1,5.118650000000001
715196,1,1,0,1,0,0,1,1,0.0
715527,1,1,0,1,0,0,1,1,0.0
715599,1,1,0,1,0,0,1,1,0.0
715609,1,1,0,1,0,0,1,1,0.0
715620,3,3,0,3,0,0,1,2,4.114
715659,1,1,0,1,0,0,1,1,0.0
715753,1,1,0,1,0,0,1,1,0.0
715795,1,1,0,1,0,0,1,1,0.0
715864,2,1,0,2,0,0,1,1,4.892766666666666
715915,1,1,0,1,0,0,1,1,0.0
715965,1,1,0,1,0,0,1,1,0.0
716141,2,1,0,2,0,0,1,2,67.8451
716170,2,1,0,2,0,0,1,1,5.37625
716201,3,3,0,3,0,0,1,1,3.2278000000000002
716222,1,1,0,1,0,0,1,1,0.0
716381,1,1,0,1,0,0,1,1,0.0
716510,1,1,0,1,0,0,1,1,0.0
716555,1,1,0,1,0,0,1,1,0.0
716846,2,1,0,2,0,0,1,1,2.017733333333333
716876,1,1,0,1,0,0,1,1,0.0
716971,1,1,0,1,0,0,1,1,0.0
717231,1,1,0,1,0,0,1,1,0.0
717232,1,1,0,1,0,0,1,1,0.0
717316,1,1,0,1,0,0,1,1,0.0
717440,1,1,0,1,0,0,1,1,0.0
717469,1,1,0,1,0,0,1,1,0.0
717556,1,1,0,1,0,0,1,1,0.0
717618,1,1,0,1,0,0,1,1,0.0
717637,1,1,0,1,0,0,1,1,0.0
717640,3,2,0,3,0,0,2,3,728.6656
717718,1,1,0,1,0,0,1,1,0.0
717759,1,1,0,1,0,0,1,1,0.0
717835,1,1,0,1,0,0,1,1,0.0
717876,1,1,0,1,0,0,1,1,0.0
718004,1,1,0,1,0,0,1,1,0.0
718018,1,1,0,1,0,0,1,1,0.0
718038,11,10,0,11,0,0,1,1,4.22605
718075,1,1,0,1,0,0,1,1,0.0
718156,1,1,0,1,0,0,1,1,0.0
718169,1,1,0,1,0,0,1,1,0.0
718214,1,1,0,1,0,0,1,1,0.0
718286,1,1,0,1,0,0,1,1,0.0
718329,1,1,0,1,0,0,1,1,0.0
718348,1,1,0,1,0,0,1,1,0.0
718512,1,1,0,1,0,0,1,1,0.0
718660,1,1,0,1,0,0,1,1,0.0
718693,3,2,0,3,0,0,1,1,1.0453333333333332
718763,1,1,0,1,0,0,1,1,0.0
718775,1,1,0,1,0,0,1,1,0.0
718816,1,1,0,1,0,0,1,1,0.0
718921,1,1,0,1,0,0,1,1,0.0
719073,2,1,0,2,0,0,1,1,0.7295833333333334
719105,1,1,0,1,0,0,1,1,0.0
719141,1,1,0,1,0,0,1,1,0.0
719348,1,1,0,1,0,0,1,1,0.0
719436,1,1,0,1,0,0,1,1,0.0
719704,3,2,0,3,0,0,1,1,7.7793
719717,3,3,0,3,0,0,2,2,1591.1359
719750,1,1,0,1,0,0,1,1,0.0
719855,1,1,0,1,0,0,1,1,0.0
719939,1,1,0,1,0,0,1,1,0.0
720056,1,1,0,1,0,0,1,1,0.0
720065,1,1,0,1,0,0,1,1,0.0
720248,1,1,0,1,0,0,1,1,0.0
720290,1,1,0,1,0,0,1,1,0.0
720306,1,1,0,1,0,0,1,1,0.0
720364,1,1,0,1,0,0,1,1,0.0
720464,1,1,0,1,0,0,1,1,0.0
720645,1,1,0,1,0,0,1,1,0.0
720696,1,1,0,1,0,0,1,1,0.0
720739,1,1,0,1,0,0,1,1,0.0
720752,1,1,0,1,0,0,1,1,0.0
720804,1,1,0,1,0,0,1,1,0.0
720813,1,1,0,1,0,0,1,1,0.0
720915,1,1,0,1,0,0,1,1,0.0
721273,1,1,0,1,0,0,1,1,0.0
721699,1,1,0,1,0,0,1,1,0.0
721829,1,1,0,1,0,0,1,1,0.0
721839,1,1,0,1,0,0,1,1,0.0
721927,1,1,0,1,0,0,1,1,0.0
721990,5,3,0,5,0,0,1,1,4.039616666666666
722057,2,1,0,2,0,0,1,1,1.1674333333333335
722069,1,1,0,1,0,0,1,1,0.0
722347,1,1,0,1,0,0,1,1,0.0
722431,2,1,0,2,0,0,1,1,3.5452500000000002
722439,1,1,0,1,0,0,1,1,0.0
722555,1,1,0,1,0,0,1,1,0.0
722643,2,2,0,2,0,0,1,1,9.206916666666666
722706,1,1,0,1,0,0,1,1,0.0
722718,1,1,0,1,0,0,1,1,0.0
722736,1,1,0,1,0,0,1,1,0.0
722752,1,1,0,1,0,0,1,1,0.0
722824,1,1,0,1,0,0,1,1,0.0
722920,1,1,0,1,0,0,1,1,0.0
722928,1,1,0,1,0,0,1,1,0.0
722933,1,1,0,1,0,0,1,1,0.0
722954,2,1,0,2,0,0,1,1,4.524916666666667
723092,6,5,1,2,3,1,1,3,152.54003333333333
723108,1,1,0,1,0,0,1,1,0.0
723294,4,2,0,4,0,0,1,1,18.851666666666667
723396,1,1,0,1,0,0,1,1,0.0
723419,2,2,0,2,0,0,1,2,46.83206666666667
723460,1,1,0,1,0,0,1,1,0.0
723516,1,1,0,1,0,0,1,1,0.0
723546,1,1,0,1,0,0,1,1,0.0
723651,2,2,0,2,0,0,1,1,4.2063
723799,1,1,0,1,0,0,1,1,0.0
723816,1,1,0,1,0,0,1,1,0.0
723821,2,1,0,2,0,0,2,2,275.0084666666667
723943,2,2,0,2,0,0,1,1,0.40685000000000004
723999,1,1,0,1,0,0,1,1,0.0
724020,3,1,0,3,0,0,1,1,4.53995
724083,2,2,0,2,0,0,1,2,325.0888833333333
724274,11,11,0,11,0,0,1,1,4.354016666666666
724330,3,1,0,3,0,0,1,1,4.011166666666666
724344,1,1,0,1,0,0,1,1,0.0
724506,1,1,0,1,0,0,1,1,0.0
724648,1,1,0,1,0,0,1,1,0.0
724732,2,2,0,2,0,0,1,1,0.38398333333333334
725003,1,1,0,1,0,0,1,1,0.0
725138,1,1,0,1,0,0,1,1,0.0
725288,2,2,0,2,0,0,2,2,33.33493333333333
725328,1,1,0,1,0,0,1,1,0.0
725330,1,1,0,1,0,0,1,1,0.0
725383,1,1,0,1,0,0,1,1,0.0
725417,1,1,0,1,0,0,1,1,0.0
725419,1,1,0,1,0,0,1,1,0.0
725502,5,3,0,5,0,0,1,1,16.285800000000002
725758,1,1,0,1,0,0,1,1,0.0
725786,2,1,0,2,0,0,1,1,0.6550999999999999
725975,1,1,0,1,0,0,1,1,0.0
725984,1,1,0,1,0,0,1,1,0.0
726049,1,1,0,1,0,0,1,1,0.0
726055,1,1,0,1,0,0,1,1,0.0
726196,1,1,0,1,0,0,1,1,0.0
726215,1,1,0,1,0,0,1,1,0.0
726221,1,1,0,1,0,0,1,1,0.0
726265,1,1,0,1,0,0,1,1,0.0
726295,1,1,0,1,0,0,1,1,0.0
726473,1,1,0,1,0,0,1,1,0.0
726517,1,1,0,1,0,0,1,1,0.0
726646,2,2,0,2,0,0,1,2,708.7309666666666
726670,1,1,0,1,0,0,1,1,0.0
726742,2,2,0,2,0,0,1,1,6.976216666666667
726744,1,1,0,1,0,0,1,1,0.0
726750,3,1,0,3,0,0,1,1,10.1216
726891,1,1,0,1,0,0,1,1,0.0
726966,1,1,0,1,0,0,1,1,0.0
727280,1,1,0,1,0,0,1,1,0.0
727283,1,1,0,1,0,0,1,1,0.0
727285,2,2,0,2,0,0,1,1,7.0838
727320,2,2,0,2,0,0,1,1,0.22014999999999998
727360,1,1,0,1,0,0,1,1,0.0
727430,3,2,0,3,0,0,2,2,350.99899999999997
727475,1,1,0,1,0,0,1,1,0.0
727556,4,4,0,4,0,0,1,1,0.7886333333333333
727627,1,1,0,1,0,0,1,1,0.0
727630,1,1,0,1,0,0,1,1,0.0
727778,1,1,0,1,0,0,1,1,0.0
727842,1,1,0,1,0,0,1,1,0.0
728039,2,2,0,2,0,0,1,1,0.7916166666666666
728094,1,1,0,1,0,0,1,1,0.0
728109,1,1,0,1,0,0,1,1,0.0
728227,1,1,0,1,0,0,1,1,0.0
728320,1,1,0,1,0,0,1,1,0.0
728341,1,1,0,1,0,0,1,1,0.0
728430,1,1,0,1,0,0,1,1,0.0
728510,1,1,0,1,0,0,1,1,0.0
728541,2,1,0,2,0,0,2,2,1363.64885
728569,1,1,0,1,0,0,1,1,0.0
728585,1,1,0,1,0,0,1,1,0.0
728804,1,1,0,1,0,0,1,1,0.0
728828,1,1,0,1,0,0,1,1,0.0
729073,2,2,0,2,0,0,1,1,10.275966666666667
729155,2,2,0,2,0,0,1,2,4.05145
729420,3,3,0,3,0,0,1,1,5.32505
729456,1,1,0,1,0,0,1,1,0.0
729484,2,1,0,2,0,0,1,1,0.05433333333333333
729533,1,1,0,1,0,0,1,1,0.0
729737,1,1,0,1,0,0,1,1,0.0
729869,1,1,0,1,0,0,1,1,0.0
729989,1,1,0,1,0,0,1,1,0.0
729992,1,1,0,1,0,0,1,1,0.0
730012,1,1,0,1,0,0,1,1,0.0
730164,3,2,0,3,0,0,1,1,1.1564166666666666
730173,1,1,0,1,0,0,1,1,0.0
730187,1,1,0,1,0,0,1,1,0.0
730188,1,1,1,0,0,1,1,1,0.0
730247,1,1,0,1,0,0,1,1,0.0
730284,1,1,0,1,0,0,1,1,0.0
730399,1,1,0,1,0,0,1,1,0.0
730402,3,2,0,3,0,0,1,2,20.242866666666664
730437,1,1,0,1,0,0,1,1,0.0
730629,1,1,0,1,0,0,1,1,0.0
730679,1,1,0,1,0,0,1,1,0.0
730761,1,1,0,1,0,0,1,1,0.0
730767,1,1,0,1,0,0,1,1,0.0
730795,2,1,0,2,0,0,1,1,0.14250000000000002
730822,2,1,0,2,0,0,2,2,344.88045
730865,1,1,0,1,0,0,1,1,0.0
730908,4,3,0,4,0,0,1,1,3.227883333333333
730961,1,1,0,1,0,0,1,1,0.0
731425,1,1,0,1,0,0,1,1,0.0
731548,4,4,0,4,0,0,1,1,0.46173333333333333
731562,2,2,0,2,0,0,1,1,4.184333333333333
731645,1,1,0,1,0,0,1,1,0.0
731664,1,1,0,1,0,0,1,1,0.0
731686,1,1,0,1,0,0,1,1,0.0
731731,1,1,0,1,0,0,1,1,0.0
731750,1,1,0,1,0,0,1,1,0.0
731870,1,1,0,1,0,0,1,1,0.0
732095,1,1,0,1,0,0,1,1,0.0
732126,1,1,0,1,0,0,1,1,0.0
732145,1,1,0,1,0,0,1,1,0.0
732249,5,5,0,5,0,0,1,1,28.906566666666667
732373,1,1,0,1,0,0,1,1,0.0
732469,2,1,0,2,0,0,1,1,4.312433333333333
732482,1,1,0,1,0,0,1,1,0.0
732640,1,1,0,1,0,0,1,1,0.0
732660,1,1,0,1,0,0,1,1,0.0
732688,1,1,0,1,0,0,1,1,0.0
732694,1,1,0,1,0,0,1,1,0.0
733007,6,3,0,6,0,0,1,1,7.229533333333333
733035,1,1,0,1,0,0,1,1,0.0
733047,1,1,0,1,0,0,1,1,0.0
733133,2,2,0,2,0,0,1,1,0.15488333333333332
733160,1,1,0,1,0,0,1,1,0.0
733192,1,1,0,1,0,0,1,1,0.0
733221,1,1,0,1,0,0,1,1,0.0
733257,1,1,0,1,0,0,1,1,0.0
733264,1,1,0,1,0,0,1,1,0.0
733494,1,1,0,1,0,0,1,1,0.0
733508,1,1,0,1,0,0,1,1,0.0
733532,1,1,0,1,0,0,1,1,0.0
733586,1,1,0,1,0,0,1,1,0.0
733654,2,1,0,2,0,0,1,2,1101.7978
733829,1,1,0,1,0,0,1,1,0.0
733860,1,1,0,1,0,0,1,1,0.0
733923,1,1,0,1,0,0,1,1,0.0
734058,1,1,0,1,0,0,1,1,0.0
734153,1,1,0,1,0,0,1,1,0.0
734298,2,1,0,2,0,0,1,1,29.9427
734308,1,1,0,1,0,0,1,1,0.0
734400,2,1,0,2,0,0,1,1,0.23850000000000002
734457,2,1,0,2,0,0,1,1,1.7779833333333335
734526,1,1,0,1,0,0,1,1,0.0
734678,3,2,0,2,1,0,1,1,4.5163166666666665
734730,1,1,0,1,0,0,1,1,0.0
734748,1,1,0,1,0,0,1,1,0.0
734814,1,1,0,1,0,0,1,1,0.0
734887,1,1,0,1,0,0,1,1,0.0
734939,1,1,0,1,0,0,1,1,0.0
734952,1,1,0,1,0,0,1,1,0.0
734956,1,1,0,1,0,0,1,1,0.0
734978,3,3,0,3,0,0,1,1,1.9083333333333334
735030,1,1,0,1,0,0,1,1,0.0
735061,1,1,0,1,0,0,1,1,0.0
735141,1,1,0,1,0,0,1,1,0.0
735228,1,1,0,1,0,0,1,1,0.0
735363,1,1,0,1,0,0,1,1,0.0
735394,1,1,0,1,0,0,1,1,0.0
735459,1,1,0,1,0,0,1,1,0.0
735479,1,1,0,1,0,0,1,1,0.0
735669,2,2,0,2,0,0,1,1,7.88665
735701,1,1,0,1,0,0,1,1,0.0
735843,3,3,0,3,0,0,1,1,4.81635
735932,1,1,0,1,0,0,1,1,0.0
735936,1,1,0,1,0,0,1,1,0.0
735953,2,2,0,2,0,0,1,2,251.82528333333332
735978,1,1,0,1,0,0,1,1,0.0
735990,1,1,0,1,0,0,1,1,0.0
736011,1,1,0,1,0,0,1,1,0.0
736334,1,1,0,1,0,0,1,1,0.0
736412,1,1,0,1,0,0,1,1,0.0
736560,1,1,0,1,0,0,1,1,0.0
736627,1,1,0,1,0,0,1,1,0.0
736723,1,1,0,1,0,0,1,1,0.0
736783,1,1,0,1,0,0,1,1,0.0
736852,1,1,0,1,0,0,1,1,0.0
736883,1,1,0,1,0,0,1,1,0.0
737025,18,9,0,18,0,0,1,1,15.923616666666668
737131,1,1,0,1,0,0,1,1,0.0
737217,1,1,0,1,0,0,1,1,0.0
737378,2,2,0,2,0,0,1,1,3.43165
737455,1,1,0,1,0,0,1,1,0.0
737469,1,1,0,1,0,0,1,1,0.0
737546,1,1,0,1,0,0,1,1,0.0
737605,1,1,0,1,0,0,1,1,0.0
737621,1,1,0,1,0,0,1,1,0.0
737746,2,1,0,2,0,0,1,1,7.050366666666666
737749,2,2,0,2,0,0,2,1,1465.8694833333332
737867,1,1,0,1,0,0,1,1,0.0
738045,2,2,0,2,0,0,1,2,141.42700000000002
738071,5,3,0,5,0,0,1,1,5.949533333333333
738086,1,1,0,1,0,0,1,1,0.0
738422,1,1,0,1,0,0,1,1,0.0
738456,1,1,0,1,0,0,1,1,0.0
738532,1,1,0,1,0,0,1,1,0.0
738599,1,1,0,1,0,0,1,1,0.0
738682,1,1,0,1,0,0,1,1,0.0
738741,1,1,0,1,0,0,1,1,0.0
738750,1,1,0,1,0,0,1,1,0.0
738843,2,2,0,2,0,0,1,2,43.494299999999996
738903,1,1,0,1,0,0,1,1,0.0
738953,1,1,0,1,0,0,1,1,0.0
738984,1,1,0,1,0,0,1,1,0.0
739006,1,1,0,1,0,0,1,1,0.0
739065,2,1,0,2,0,0,1,1,0.12714999999999999
739099,1,1,0,1,0,0,1,1,0.0
739305,1,1,0,1,0,0,1,1,0.0
739571,1,1,0,1,0,0,1,1,0.0
739581,2,2,0,2,0,0,1,1,0.43348333333333333
739653,1,1,0,1,0,0,1,1,0.0
739914,1,1,0,1,0,0,1,1,0.0
740098,1,1,0,1,0,0,1,1,0.0
740124,1,1,0,1,0,0,1,1,0.0
740145,1,1,0,1,0,0,1,1,0.0
740249,1,1,0,1,0,0,1,1,0.0
740331,1,1,0,1,0,0,1,1,0.0
740387,1,1,0,1,0,0,1,1,0.0
740400,1,1,0,1,0,0,1,1,0.0
740437,1,1,0,1,0,0,1,1,0.0
740457,1,1,0,1,0,0,1,1,0.0
740811,1,1,0,1,0,0,1,1,0.0
740878,1,1,0,1,0,0,1,1,0.0
740947,1,1,0,1,0,0,1,1,0.0
740964,2,2,0,2,0,0,1,1,3.9823999999999997
741018,1,1,0,1,0,0,1,1,0.0
741027,1,1,0,1,0,0,1,1,0.0
741199,3,2,0,3,0,0,1,1,1.3051
741296,3,1,0,3,0,0,1,1,1.4409833333333333
741450,1,1,0,1,0,0,1,1,0.0
741501,1,1,0,1,0,0,1,1,0.0
741509,1,1,0,1,0,0,1,1,0.0
741671,6,5,0,6,0,0,1,1,28.0764
741702,1,1,0,1,0,0,1,1,0.0
741707,1,1,0,1,0,0,1,1,0.0
742174,1,1,0,1,0,0,1,1,0.0
742237,1,1,0,1,0,0,1,1,0.0
742271,1,1,0,1,0,0,1,1,0.0
742307,1,1,0,1,0,0,1,1,0.0
742332,1,1,0,1,0,0,1,1,0.0
742439,1,1,0,1,0,0,1,1,0.0
742458,13,9,0,13,0,0,2,4,363.6328666666667
742663,1,1,0,1,0,0,1,1,0.0
742676,5,5,0,5,0,0,1,1,5.159933333333333
742680,1,1,0,1,0,0,1,1,0.0
742693,1,1,0,1,0,0,1,1,0.0
742700,1,1,0,1,0,0,1,1,0.0
742737,1,1,0,1,0,0,1,1,0.0
742739,1,1,0,1,0,0,1,1,0.0
742775,1,1,0,1,0,0,1,1,0.0
742946,1,1,0,1,0,0,1,1,0.0
742971,1,1,0,1,0,0,1,1,0.0
743008,1,1,0,1,0,0,1,1,0.0
743010,1,1,0,1,0,0,1,1,0.0
743023,1,1,0,1,0,0,1,1,0.0
743074,1,1,0,1,0,0,1,1,0.0
743076,2,1,0,2,0,0,1,1,0.8715833333333334
743079,1,1,0,1,0,0,1,1,0.0
743555,2,1,0,2,0,0,2,2,1319.8577
743584,1,1,0,1,0,0,1,1,0.0
743709,1,1,0,1,0,0,1,1,0.0
743761,1,1,0,1,0,0,1,1,0.0
743835,4,3,0,4,0,0,1,2,685.8327333333333
743908,1,1,0,1,0,0,1,1,0.0
743990,1,1,0,1,0,0,1,1,0.0
744001,2,2,0,2,0,0,1,1,6.426916666666667
744297,1,1,0,1,0,0,1,1,0.0
744301,1,1,0,1,0,0,1,1,0.0
744427,1,1,0,1,0,0,1,1,0.0
744432,1,1,0,1,0,0,1,1,0.0
744433,1,1,0,1,0,0,1,1,0.0
744458,2,1,0,2,0,0,1,1,4.513083333333333
744538,2,2,0,2,0,0,1,1,1.8648833333333334
744589,1,1,0,1,0,0,1,1,0.0
744592,1,1,0,1,0,0,1,1,0.0
744794,1,1,0,1,0,0,1,1,0.0
744946,1,1,0,1,0,0,1,1,0.0
744947,1,1,0,1,0,0,1,1,0.0
744977,1,1,0,1,0,0,1,1,0.0
745008,1,1,0,1,0,0,1,1,0.0
745024,1,1,0,1,0,0,1,1,0.0
745127,1,1,0,1,0,0,1,1,0.0
745182,1,1,0,1,0,0,1,1,0.0
745268,1,1,0,1,0,0,1,1,0.0
745292,1,1,0,1,0,0,1,1,0.0
745306,1,1,0,1,0,0,1,1,0.0
745314,1,1,0,1,0,0,1,1,0.0
745353,1,1,0,1,0,0,1,1,0.0
